净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2022-04-06,5.5390,5.5390,-2.81%,开放申购,开放赎回,0.02%
2022-04-01,5.6990,5.6990,-0.26%,开放申购,开放赎回,0.94%
2022-03-31,5.7140,5.7140,-3.07%,开放申购,开放赎回,-0.44%
2022-03-30,5.8950,5.8950,3.26%,开放申购,开放赎回,1.96%
2022-03-29,5.7090,5.7090,-0.19%,开放申购,开放赎回,-0.33%
2022-03-28,5.7200,5.7200,-1.60%,开放申购,开放赎回,0.07%
2022-03-25,5.8130,5.8130,-1.97%,开放申购,开放赎回,-1.17%
2022-03-24,5.9300,5.9300,-1.28%,开放申购,开放赎回,-0.63%
2022-03-23,6.0070,6.0070,0.97%,开放申购,开放赎回,0.34%
2022-03-22,5.9490,5.9490,-1.90%,开放申购,开放赎回,0.19%
2022-03-21,6.0640,6.0640,0.60%,开放申购,开放赎回,0.08%
2022-03-18,6.0280,6.0280,-0.74%,开放申购,开放赎回,1.12%
2022-03-17,6.0730,6.0730,1.62%,开放申购,开放赎回,1.40%
2022-03-16,5.9760,5.9760,4.20%,开放申购,开放赎回,3.48%
2022-03-15,5.7350,5.7350,-2.12%,开放申购,开放赎回,-4.95%
2022-03-14,5.8590,5.8590,-2.42%,开放申购,开放赎回,-2.60%
2022-03-11,6.0040,6.0040,-0.89%,开放申购,开放赎回,0.41%
2022-03-10,6.0580,6.0580,2.70%,开放申购,开放赎回,1.22%
2022-03-09,5.8990,5.8990,0.14%,开放申购,开放赎回,-1.13%
2022-03-08,5.8910,5.8910,-2.56%,开放申购,开放赎回,-2.35%
2022-03-07,6.0460,6.0460,-2.61%,开放申购,开放赎回,-2.17%
2022-03-04,6.2080,6.2080,-1.59%,开放申购,开放赎回,-0.96%
2022-03-03,6.3080,6.3080,-2.79%,开放申购,开放赎回,-0.09%
2022-03-02,6.4890,6.4890,-1.56%,开放申购,开放赎回,-0.13%
2022-03-01,6.5920,6.5920,0.00%,开放申购,开放赎回,0.77%
2022-02-28,6.5920,6.5920,1.24%,开放申购,开放赎回,0.32%
2022-02-25,6.5110,6.5110,1.01%,开放申购,开放赎回,0.63%
2022-02-24,6.4460,6.4460,-1.26%,开放申购,开放赎回,-1.70%
2022-02-23,6.5280,6.5280,3.92%,开放申购,开放赎回,0.93%
2022-02-22,6.2820,6.2820,-0.95%,开放申购,开放赎回,-0.96%
2022-02-21,6.3420,6.3420,-0.63%,开放申购,开放赎回,0.00%
2022-02-18,6.3820,6.3820,-0.93%,开放申购,开放赎回,0.66%
2022-02-17,6.4420,6.4420,1.95%,开放申购,开放赎回,0.06%
2022-02-16,6.3190,6.3190,-0.61%,开放申购,开放赎回,0.57%
2022-02-15,6.3580,6.3580,4.09%,开放申购,开放赎回,0.50%
2022-02-14,6.1080,6.1080,0.00%,开放申购,开放赎回,-0.98%
2022-02-11,6.1080,6.1080,-2.68%,开放申购,开放赎回,-0.66%
2022-02-10,6.2760,6.2760,-2.56%,开放申购,开放赎回,0.17%
2022-02-09,6.4410,6.4410,1.53%,开放申购,开放赎回,0.79%
2022-02-08,6.3440,6.3440,-2.56%,开放申购,开放赎回,0.67%
2022-02-07,6.5110,6.5110,-0.20%,开放申购,开放赎回,2.03%
2022-01-28,6.5240,6.5240,-0.32%,开放申购,开放赎回,-0.97%
2022-01-27,6.5450,6.5450,-2.17%,开放申购,开放赎回,-1.78%
2022-01-26,6.6900,6.6900,0.92%,开放申购,开放赎回,0.66%
2022-01-25,6.6290,6.6290,-2.04%,开放申购,开放赎回,-2.58%
2022-01-24,6.7670,6.7670,2.76%,开放申购,开放赎回,0.04%
2022-01-21,6.5850,6.5850,-0.69%,开放申购,开放赎回,-0.91%
2022-01-20,6.6310,6.6310,-1.54%,开放申购,开放赎回,-0.09%
2022-01-19,6.7350,6.7350,-2.11%,开放申购,开放赎回,-0.33%
2022-01-18,6.8800,6.8800,0.25%,开放申购,开放赎回,0.80%
2022-01-17,6.8630,6.8630,1.00%,开放申购,开放赎回,0.58%
2022-01-14,6.7950,6.7950,1.37%,开放申购,开放赎回,-0.96%
2022-01-13,6.7030,6.7030,-1.79%,开放申购,开放赎回,-1.17%
2022-01-12,6.8250,6.8250,2.51%,开放申购,开放赎回,0.84%
2022-01-11,6.6580,6.6580,-2.33%,开放申购,开放赎回,-0.73%
2022-01-10,6.8170,6.8170,0.13%,开放申购,开放赎回,0.39%
2022-01-07,6.8080,6.8080,-1.40%,开放申购,开放赎回,-0.18%
2022-01-06,6.9050,6.9050,-0.35%,开放申购,开放赎回,-0.25%
2022-01-05,6.9290,6.9290,-3.36%,开放申购,开放赎回,-1.02%
2022-01-04,7.1700,7.1700,-1.86%,开放申购,开放赎回,-0.20%
2021-12-31,7.3060,7.3060,1.02%,开放申购,开放赎回,0.57%
2021-12-30,7.2320,7.2320,0.57%,开放申购,开放赎回,0.62%
2021-12-29,7.1910,7.1910,0.14%,开放申购,开放赎回,-0.91%
2021-12-28,7.1810,7.1810,0.83%,开放申购,开放赎回,0.39%
2021-12-27,7.1220,7.1220,-0.17%,开放申购,开放赎回,-0.06%
2021-12-24,7.1340,7.1340,-1.86%,开放申购,开放赎回,-0.69%
2021-12-23,7.2690,7.2690,1.38%,开放申购,开放赎回,0.57%
2021-12-22,7.1700,7.1700,1.46%,开放申购,开放赎回,-0.07%
2021-12-21,7.0670,7.0670,1.01%,开放申购,开放赎回,0.88%
2021-12-20,6.9960,6.9960,-2.55%,开放申购,开放赎回,-1.07%
2021-12-17,7.1790,7.1790,-2.46%,开放申购,开放赎回,-1.16%
2021-12-16,7.3600,7.3600,0.63%,开放申购,开放赎回,0.75%
2021-12-15,7.3140,7.3140,-0.61%,开放申购,开放赎回,-0.38%
2021-12-14,7.3590,7.3590,-0.03%,开放申购,开放赎回,-0.53%
2021-12-13,7.3610,7.3610,0.07%,开放申购,开放赎回,0.40%
2021-12-10,7.3560,7.3560,0.93%,开放申购,开放赎回,-0.18%
2021-12-09,7.2880,7.2880,-0.04%,开放申购,开放赎回,0.98%
2021-12-08,7.2910,7.2910,2.52%,开放申购,开放赎回,1.18%
2021-12-07,7.1120,7.1120,-1.56%,开放申购,开放赎回,0.16%
2021-12-06,7.2250,7.2250,-1.28%,开放申购,开放赎回,-0.50%
2021-12-03,7.3190,7.3190,0.83%,开放申购,开放赎回,0.94%
2021-12-02,7.2590,7.2590,-0.78%,开放申购,开放赎回,-0.09%
2021-12-01,7.3160,7.3160,-1.52%,开放申购,开放赎回,0.36%
2021-11-30,7.4290,7.4290,0.76%,开放申购,开放赎回,0.03%
2021-11-29,7.3730,7.3730,1.87%,开放申购,开放赎回,-0.04%
2021-11-26,7.2380,7.2380,0.44%,开放申购,开放赎回,-0.56%
2021-11-25,7.2060,7.2060,-0.48%,开放申购,开放赎回,-0.24%
2021-11-24,7.2410,7.2410,-1.47%,开放申购,开放赎回,0.10%
2021-11-23,7.3490,7.3490,-1.41%,开放申购,开放赎回,0.20%
2021-11-22,7.4540,7.4540,1.57%,开放申购,开放赎回,0.61%
2021-11-19,7.3390,7.3390,0.71%,开放申购,开放赎回,1.13%
2021-11-18,7.2870,7.2870,0.36%,开放申购,开放赎回,-0.47%
2021-11-17,7.2610,7.2610,2.14%,开放申购,开放赎回,0.44%
2021-11-16,7.1090,7.1090,-2.00%,开放申购,开放赎回,-0.33%
2021-11-15,7.2540,7.2540,-1.61%,开放申购,开放赎回,-0.16%
2021-11-12,7.3730,7.3730,1.18%,开放申购,开放赎回,0.18%
2021-11-11,7.2870,7.2870,0.19%,开放申购,开放赎回,1.15%
2021-11-10,7.2730,7.2730,0.15%,开放申购,开放赎回,-0.41%
2021-11-09,7.2620,7.2620,1.48%,开放申购,开放赎回,0.24%
2021-11-08,7.1560,7.1560,0.68%,开放申购,开放赎回,0.20%
2021-11-05,7.1080,7.1080,-0.82%,开放申购,开放赎回,-1.00%
2021-11-04,7.1670,7.1670,1.21%,开放申购,开放赎回,0.81%
2021-11-03,7.0810,7.0810,-0.59%,开放申购,开放赎回,-0.20%
2021-11-02,7.1230,7.1230,0.58%,开放申购,开放赎回,-1.10%
2021-11-01,7.0820,7.0820,1.68%,开放申购,开放赎回,-0.08%
2021-10-29,6.9650,6.9650,2.29%,开放申购,开放赎回,0.82%
2021-10-28,6.8090,6.8090,-0.58%,开放申购,开放赎回,-1.23%
2021-10-27,6.8490,6.8490,0.65%,开放申购,开放赎回,-0.98%
2021-10-26,6.8050,6.8050,-0.16%,开放申购,开放赎回,-0.34%
2021-10-25,6.8160,6.8160,1.55%,开放申购,开放赎回,0.76%
2021-10-22,6.7120,6.7120,-0.52%,开放申购,开放赎回,-0.34%
2021-10-21,6.7470,6.7470,-1.06%,开放申购,开放赎回,0.22%
2021-10-20,6.8190,6.8190,0.84%,开放申购,开放赎回,-0.17%
2021-10-19,6.7620,6.7620,1.02%,开放申购,开放赎回,0.70%
2021-10-18,6.6940,6.6940,1.52%,开放申购,开放赎回,-0.12%
2021-10-15,6.5940,6.5940,1.35%,开放申购,开放赎回,0.40%
2021-10-14,6.5060,6.5060,0.85%,开放申购,开放赎回,-0.10%
2021-10-13,6.4510,6.4510,2.51%,开放申购,开放赎回,0.42%
2021-10-12,6.2930,6.2930,-1.53%,开放申购,开放赎回,-1.25%
2021-10-11,6.3910,6.3910,0.41%,开放申购,开放赎回,-0.01%
2021-10-08,6.3650,6.3650,-1.26%,开放申购,开放赎回,0.67%
2021-09-30,6.4460,6.4460,2.12%,开放申购,开放赎回,0.90%
2021-09-29,6.3120,6.3120,-1.59%,开放申购,开放赎回,-1.83%
2021-09-28,6.4140,6.4140,0.60%,开放申购,开放赎回,0.54%
2021-09-27,6.3760,6.3760,-1.25%,开放申购,开放赎回,-0.84%
2021-09-24,6.4570,6.4570,0.33%,开放申购,开放赎回,-0.80%
2021-09-23,6.4360,6.4360,1.31%,开放申购,开放赎回,0.38%
2021-09-22,6.3530,6.3530,-0.50%,开放申购,开放赎回,0.40%
2021-09-17,6.3850,6.3850,-1.07%,开放申购,开放赎回,0.19%
2021-09-16,6.4540,6.4540,-3.53%,开放申购,开放赎回,-1.34%
2021-09-15,6.6900,6.6900,0.50%,开放申购,开放赎回,-0.17%
2021-09-14,6.6570,6.6570,0.06%,开放申购,开放赎回,-1.42%
2021-09-13,6.6530,6.6530,-1.76%,开放申购,开放赎回,0.33%
2021-09-10,6.7720,6.7720,0.65%,开放申购,开放赎回,0.27%
2021-09-09,6.7280,6.7280,0.28%,开放申购,开放赎回,0.49%
2021-09-08,6.7090,6.7090,-1.29%,开放申购,开放赎回,-0.04%
2021-09-07,6.7970,6.7970,1.45%,开放申购,开放赎回,1.51%
2021-09-06,6.7000,6.7000,1.72%,开放申购,开放赎回,1.12%
2021-09-03,6.5870,6.5870,-3.03%,开放申购,开放赎回,-0.43%
2021-09-02,6.7930,6.7930,0.15%,开放申购,开放赎回,0.84%
2021-09-01,6.7830,6.7830,-4.15%,开放申购,开放赎回,0.65%
2021-08-31,7.0770,7.0770,-0.90%,开放申购,开放赎回,0.45%
2021-08-30,7.1410,7.1410,1.38%,开放申购,开放赎回,0.17%
2021-08-27,7.0440,7.0440,0.06%,开放申购,开放赎回,0.59%
2021-08-26,7.0400,7.0400,-1.22%,开放申购,开放赎回,-1.09%
2021-08-25,7.1270,7.1270,0.31%,开放申购,开放赎回,0.74%
2021-08-24,7.1050,7.1050,1.04%,开放申购,开放赎回,1.07%
2021-08-23,7.0320,7.0320,2.61%,开放申购,开放赎回,1.45%
2021-08-20,6.8530,6.8530,0.42%,开放申购,开放赎回,-1.10%
2021-08-19,6.8240,6.8240,1.82%,开放申购,开放赎回,-0.57%
2021-08-18,6.7020,6.7020,0.00%,开放申购,开放赎回,1.11%
2021-08-17,6.7020,6.7020,-1.66%,开放申购,开放赎回,-2.00%
2021-08-16,6.8150,6.8150,-2.49%,开放申购,开放赎回,0.03%
2021-08-13,6.9890,6.9890,-1.95%,开放申购,开放赎回,-0.24%
2021-08-12,7.1280,7.1280,-0.64%,开放申购,开放赎回,-0.22%
2021-08-11,7.1740,7.1740,1.07%,开放申购,开放赎回,0.08%
2021-08-10,7.0980,7.0980,0.98%,开放申购,开放赎回,1.01%
2021-08-09,7.0290,7.0290,-0.11%,开放申购,开放赎回,1.05%
2021-08-06,7.0370,7.0370,0.66%,开放申购,开放赎回,-0.24%
2021-08-05,6.9910,6.9910,0.56%,开放申购,开放赎回,-0.31%
2021-08-04,6.9520,6.9520,4.59%,开放申购,开放赎回,0.85%
2021-08-03,6.6470,6.6470,-3.86%,开放申购,开放赎回,-0.47%
2021-08-02,6.9140,6.9140,0.67%,开放申购,开放赎回,1.97%
2021-07-30,6.8680,6.8680,0.35%,开放申购,开放赎回,-0.42%
2021-07-29,6.8440,6.8440,6.12%,开放申购,开放赎回,1.49%
2021-07-28,6.4490,6.4490,-0.02%,开放申购,开放赎回,-0.58%
2021-07-27,6.4500,6.4500,-4.61%,开放申购,开放赎回,-2.49%
2021-07-26,6.7620,6.7620,1.36%,开放申购,开放赎回,-2.34%
2021-07-23,6.6710,6.6710,-0.85%,开放申购,开放赎回,-0.68%
2021-07-22,6.7280,6.7280,2.76%,开放申购,开放赎回,0.34%
2021-07-21,6.5470,6.5470,2.63%,开放申购,开放赎回,0.73%
2021-07-20,6.3790,6.3790,1.66%,开放申购,开放赎回,-0.07%
2021-07-19,6.2750,6.2750,-0.66%,开放申购,开放赎回,-0.01%
2021-07-16,6.3170,6.3170,-0.27%,开放申购,开放赎回,-0.71%
2021-07-15,6.3340,6.3340,0.89%,开放申购,开放赎回,1.02%
2021-07-14,6.2780,6.2780,-0.71%,开放申购,开放赎回,-1.07%
2021-07-13,6.3230,6.3230,-0.94%,开放申购,开放赎回,0.53%
2021-07-12,6.3830,6.3830,2.14%,开放申购,开放赎回,0.67%
2021-07-09,6.2490,6.2490,-0.76%,开放申购,开放赎回,-0.04%
2021-07-08,6.2970,6.2970,2.74%,开放申购,开放赎回,-0.79%
2021-07-07,6.1290,6.1290,3.88%,开放申购,开放赎回,0.66%
2021-07-06,5.9000,5.9000,-0.52%,开放申购,开放赎回,-0.11%
2021-07-05,5.9310,5.9310,2.10%,开放申购,开放赎回,0.44%
2021-07-02,5.8090,5.8090,-2.25%,开放申购,开放赎回,-1.95%
2021-07-01,5.9430,5.9430,-1.72%,开放申购,开放赎回,-0.07%
2021-06-30,6.0470,6.0470,1.97%,开放申购,开放赎回,0.50%
2021-06-29,5.9300,5.9300,-0.05%,开放申购,开放赎回,-0.92%
2021-06-28,5.9330,5.9330,0.73%,开放申购,开放赎回,-0.03%
2021-06-25,5.8900,5.8900,0.61%,开放申购,开放赎回,1.15%
2021-06-24,5.8540,5.8540,-0.53%,开放申购,开放赎回,0.01%
2021-06-23,5.8850,5.8850,1.34%,开放申购,开放赎回,0.25%
2021-06-22,5.8070,5.8070,0.75%,开放申购,开放赎回,0.80%
2021-06-21,5.7640,5.7640,2.64%,开放申购,开放赎回,0.12%
2021-06-18,5.6160,5.6160,2.37%,开放申购,开放赎回,-0.01%
2021-06-17,5.4860,5.4860,1.93%,开放申购,开放赎回,0.21%
2021-06-16,5.3820,5.3820,-3.55%,开放申购,开放赎回,-1.07%
2021-06-15,5.5800,5.5800,-0.87%,开放申购,开放赎回,-0.92%
2021-06-11,5.6290,5.6290,-0.92%,开放申购,开放赎回,-0.58%
2021-06-10,5.6810,5.6810,2.53%,开放申购,开放赎回,0.54%
2021-06-09,5.5410,5.5410,0.51%,开放申购,开放赎回,0.32%
2021-06-08,5.5130,5.5130,-0.81%,开放申购,开放赎回,-0.54%
2021-06-07,5.5580,5.5580,0.11%,开放申购,开放赎回,0.21%
2021-06-04,5.5520,5.5520,1.74%,开放申购,开放赎回,0.21%
2021-06-03,5.4570,5.4570,-0.94%,开放申购,开放赎回,-0.36%
2021-06-02,5.5090,5.5090,-1.91%,开放申购,开放赎回,-0.76%
2021-06-01,5.6160,5.6160,-0.20%,开放申购,开放赎回,0.26%
2021-05-31,5.6270,5.6270,1.98%,开放申购,开放赎回,0.41%
2021-05-28,5.5180,5.5180,0.84%,开放申购,开放赎回,-0.22%
2021-05-27,5.4720,5.4720,0.94%,开放申购,开放赎回,0.43%
2021-05-26,5.4210,5.4210,-0.20%,开放申购,开放赎回,0.34%
2021-05-25,5.4320,5.4320,2.03%,开放申购,开放赎回,2.40%
2021-05-24,5.3240,5.3240,0.78%,开放申购,开放赎回,0.31%
2021-05-21,5.2830,5.2830,0.40%,开放申购,开放赎回,-0.58%
2021-05-20,5.2620,5.2620,0.17%,开放申购,开放赎回,-0.11%
2021-05-19,5.2530,5.2530,0.88%,开放申购,开放赎回,-0.51%
2021-05-18,5.2070,5.2070,0.33%,开放申购,开放赎回,0.32%
2021-05-17,5.1900,5.1900,2.47%,开放申购,开放赎回,0.78%
2021-05-14,5.0650,5.0650,2.01%,开放申购,开放赎回,1.77%
2021-05-13,4.9650,4.9650,-1.64%,开放申购,开放赎回,-0.96%
2021-05-12,5.0480,5.0480,0.36%,开放申购,开放赎回,0.61%
2021-05-11,5.0300,5.0300,0.00%,开放申购,开放赎回,0.40%
2021-05-10,5.0300,5.0300,-0.81%,开放申购,开放赎回,0.27%
2021-05-07,5.0710,5.0710,-3.37%,开放申购,开放赎回,-0.65%
2021-05-06,5.2480,5.2480,-0.93%,开放申购,开放赎回,-0.16%
2021-04-30,5.2970,5.2970,0.00%,开放申购,开放赎回,-0.81%
2021-04-29,5.2970,5.2970,0.27%,开放申购,开放赎回,0.52%
2021-04-28,5.2830,5.2830,1.23%,开放申购,开放赎回,0.42%
2021-04-27,5.2190,5.2190,0.48%,开放申购,开放赎回,0.04%
2021-04-26,5.1940,5.1940,0.95%,开放申购,开放赎回,-0.95%
2021-04-23,5.1450,5.1450,0.80%,开放申购,开放赎回,0.26%
2021-04-22,5.1040,5.1040,-0.16%,开放申购,开放赎回,-0.23%
2021-04-21,5.1120,5.1120,-0.31%,开放申购,开放赎回,0.00%
2021-04-20,5.1280,5.1280,0.00%,开放申购,开放赎回,-0.13%
2021-04-19,5.1280,5.1280,3.10%,开放申购,开放赎回,1.49%
2021-04-16,4.9740,4.9740,-0.62%,开放申购,开放赎回,0.81%
2021-04-15,5.0050,5.0050,0.24%,开放申购,开放赎回,-0.52%
2021-04-14,4.9930,4.9930,2.36%,开放申购,开放赎回,0.60%
2021-04-13,4.8780,4.8780,0.60%,开放申购,开放赎回,-0.48%
2021-04-12,4.8490,4.8490,-3.23%,开放申购,开放赎回,-1.09%
2021-04-09,5.0110,5.0110,-0.79%,开放申购,开放赎回,-0.92%
2021-04-08,5.0510,5.0510,-0.16%,开放申购,开放赎回,0.08%
2021-04-07,5.0590,5.0590,-0.98%,开放申购,开放赎回,-0.10%
2021-04-06,5.1090,5.1090,0.26%,开放申购,开放赎回,-0.04%
2021-04-02,5.0960,5.0960,0.97%,开放申购,开放赎回,0.52%
2021-04-01,5.0470,5.0470,1.53%,开放申购,开放赎回,0.71%
2021-03-31,4.9710,4.9710,-1.76%,开放申购,开放赎回,-0.43%
2021-03-30,5.0600,5.0600,2.26%,开放申购,开放赎回,0.62%
2021-03-29,4.9480,4.9480,0.37%,开放申购,开放赎回,0.50%
2021-03-26,4.9300,4.9300,3.77%,开放申购,开放赎回,1.63%
2021-03-25,4.7510,4.7510,0.19%,开放申购,开放赎回,-0.10%
2021-03-24,4.7420,4.7420,-2.17%,开放申购,开放赎回,-1.30%
2021-03-23,4.8470,4.8470,-1.44%,开放申购,开放赎回,-0.93%
2021-03-22,4.9180,4.9180,1.03%,开放申购,开放赎回,1.14%
2021-03-19,4.8680,4.8680,-1.80%,开放申购,开放赎回,-1.69%
2021-03-18,4.9570,4.9570,0.92%,开放申购,开放赎回,0.51%
2021-03-17,4.9120,4.9120,1.99%,开放申购,开放赎回,-0.03%
2021-03-16,4.8160,4.8160,-0.39%,开放申购,开放赎回,0.78%
2021-03-15,4.8350,4.8350,-2.50%,开放申购,开放赎回,-0.96%
2021-03-12,4.9590,4.9590,0.24%,开放申购,开放赎回,0.47%
2021-03-11,4.9470,4.9470,2.06%,开放申购,开放赎回,2.36%
2021-03-10,4.8470,4.8470,1.06%,开放申购,开放赎回,-0.05%
2021-03-09,4.7960,4.7960,-3.81%,开放申购,开放赎回,-1.82%
2021-03-08,4.9860,4.9860,-5.08%,开放申购,开放赎回,-2.30%
2021-03-05,5.2530,5.2530,-0.64%,开放申购,开放赎回,-0.04%
2021-03-04,5.2870,5.2870,-3.61%,开放申购,开放赎回,-2.05%
2021-03-03,5.4850,5.4850,0.92%,开放申购,开放赎回,1.95%
2021-03-02,5.4350,5.4350,-0.64%,开放申购,开放赎回,-1.21%
2021-03-01,5.4700,5.4700,3.46%,开放申购,开放赎回,1.21%
2021-02-26,5.2870,5.2870,-2.71%,开放申购,开放赎回,-2.12%
2021-02-25,5.4340,5.4340,0.15%,开放申购,开放赎回,0.59%
2021-02-24,5.4260,5.4260,-2.32%,开放申购,开放赎回,-1.99%
2021-02-23,5.5550,5.5550,-0.09%,开放申购,开放赎回,-0.17%
2021-02-22,5.5600,5.5600,-2.87%,开放申购,开放赎回,-1.45%
2021-02-19,5.7240,5.7240,-0.68%,开放申购,开放赎回,0.57%
2021-02-18,5.7630,5.7630,-1.87%,开放申购,开放赎回,0.55%
2021-02-10,5.8730,5.8730,1.14%,开放申购,开放赎回,1.43%
2021-02-09,5.8070,5.8070,3.55%,开放申购,开放赎回,2.01%
2021-02-08,5.6080,5.6080,1.45%,开放申购,开放赎回,1.03%
2021-02-05,5.5280,5.5280,-1.71%,开放申购,开放赎回,-0.16%
2021-02-04,5.6240,5.6240,-1.25%,开放申购,开放赎回,-0.44%
2021-02-03,5.6950,5.6950,-1.08%,开放申购,开放赎回,-0.46%
2021-02-02,5.7570,5.7570,1.89%,开放申购,开放赎回,0.81%
2021-02-01,5.6500,5.6500,0.55%,开放申购,开放赎回,0.64%
2021-01-29,5.6190,5.6190,-0.76%,开放申购,开放赎回,-0.63%
2021-01-28,5.6620,5.6620,-3.38%,开放申购,开放赎回,-1.91%
2021-01-27,5.8600,5.8600,1.54%,开放申购,开放赎回,0.11%
2021-01-26,5.7710,5.7710,-3.20%,开放申购,开放赎回,-1.51%
2021-01-25,5.9620,5.9620,1.12%,开放申购,开放赎回,0.48%
2021-01-22,5.8960,5.8960,0.89%,开放申购,开放赎回,-0.40%
2021-01-21,5.8440,5.8440,1.79%,开放申购,开放赎回,1.07%
2021-01-20,5.7410,5.7410,2.13%,开放申购,开放赎回,0.47%
2021-01-19,5.6210,5.6210,-1.77%,开放申购,开放赎回,-0.83%
2021-01-18,5.7220,5.7220,1.60%,开放申购,开放赎回,0.84%
2021-01-15,5.6320,5.6320,-0.07%,开放申购,开放赎回,0.01%
2021-01-14,5.6360,5.6360,-1.79%,开放申购,开放赎回,-0.91%
2021-01-13,5.7390,5.7390,0.07%,开放申购,开放赎回,-0.27%
2021-01-12,5.7350,5.7350,2.52%,开放申购,开放赎回,2.18%
2021-01-11,5.5940,5.5940,-1.31%,开放申购,开放赎回,-1.08%
2021-01-08,5.6680,5.6680,-1.15%,开放申购,开放赎回,-0.17%
2021-01-07,5.7340,5.7340,1.59%,开放申购,开放赎回,0.71%
2021-01-06,5.6440,5.6440,-0.56%,开放申购,开放赎回,0.63%
2021-01-05,5.6760,5.6760,0.25%,开放申购,开放赎回,0.73%
2021-01-04,5.6620,5.6620,2.39%,开放申购,开放赎回,0.86%
2020-12-31,5.5300,5.5300,2.14%,开放申购,开放赎回,1.72%
2020-12-30,5.4140,5.4140,1.52%,开放申购,开放赎回,1.05%
2020-12-29,5.3330,5.3330,-2.00%,开放申购,开放赎回,-0.54%
2020-12-28,5.4420,5.4420,-0.73%,开放申购,开放赎回,0.02%
2020-12-25,5.4820,5.4820,1.56%,开放申购,开放赎回,0.99%
2020-12-24,5.3980,5.3980,-0.74%,开放申购,开放赎回,-0.57%
2020-12-23,5.4380,5.4380,3.54%,开放申购,开放赎回,0.76%
2020-12-22,5.2520,5.2520,-1.46%,开放申购,开放赎回,-1.86%
2020-12-21,5.3300,5.3300,2.62%,开放申购,开放赎回,0.76%
2020-12-18,5.1940,5.1940,-0.40%,开放申购,开放赎回,-0.29%
2020-12-17,5.2150,5.2150,-0.27%,开放申购,开放赎回,1.13%
2020-12-16,5.2290,5.2290,-0.74%,开放申购,开放赎回,-0.01%
2020-12-15,5.2680,5.2680,0.86%,开放申购,开放赎回,-0.06%
2020-12-14,5.2230,5.2230,1.10%,开放申购,开放赎回,0.66%
2020-12-11,5.1660,5.1660,-0.71%,开放申购,开放赎回,-0.77%
2020-12-10,5.2030,5.2030,1.40%,开放申购,开放赎回,0.04%
2020-12-09,5.1310,5.1310,-1.27%,开放申购,开放赎回,-1.12%
2020-12-08,5.1970,5.1970,0.68%,开放申购,开放赎回,-0.19%
2020-12-07,5.1620,5.1620,0.12%,开放申购,开放赎回,-0.81%
2020-12-04,5.1560,5.1560,0.17%,开放申购,开放赎回,0.07%
2020-12-03,5.1470,5.1470,-0.60%,开放申购,开放赎回,-0.21%
2020-12-02,5.1780,5.1780,0.02%,开放申购,开放赎回,-0.07%
2020-12-01,5.1770,5.1770,1.95%,开放申购,开放赎回,1.77%
2020-11-30,5.0780,5.0780,0.38%,开放申购,开放赎回,-0.49%
2020-11-27,5.0590,5.0590,1.34%,开放申购,开放赎回,1.14%
2020-11-26,4.9920,4.9920,-0.54%,开放申购,开放赎回,0.22%
2020-11-25,5.0190,5.0190,-1.74%,开放申购,开放赎回,-1.19%
2020-11-24,5.1080,5.1080,0.26%,开放申购,开放赎回,-0.34%
2020-11-23,5.0950,5.0950,0.43%,开放申购,开放赎回,1.09%
2020-11-20,5.0730,5.0730,0.65%,开放申购,开放赎回,0.44%
2020-11-19,5.0400,5.0400,1.43%,开放申购,开放赎回,0.47%
2020-11-18,4.9690,4.9690,-0.36%,开放申购,开放赎回,0.22%
2020-11-17,4.9870,4.9870,-0.99%,开放申购,开放赎回,-0.21%
2020-11-16,5.0370,5.0370,-0.73%,开放申购,开放赎回,1.11%
2020-11-13,5.0740,5.0740,-0.04%,开放申购,开放赎回,-0.86%
2020-11-12,5.0760,5.0760,0.28%,开放申购,开放赎回,-0.11%
2020-11-11,5.0620,5.0620,-2.47%,开放申购,开放赎回,-0.53%
2020-11-10,5.1900,5.1900,-1.01%,开放申购,开放赎回,-0.40%
2020-11-09,5.2430,5.2430,1.27%,开放申购,开放赎回,1.86%
2020-11-06,5.1770,5.1770,-1.01%,开放申购,开放赎回,-0.24%
2020-11-05,5.2300,5.2300,1.87%,开放申购,开放赎回,1.30%
2020-11-04,5.1340,5.1340,0.92%,开放申购,开放赎回,0.19%
2020-11-03,5.0870,5.0870,0.55%,开放申购,开放赎回,1.42%
2020-11-02,5.0590,5.0590,1.28%,开放申购,开放赎回,0.02%
2020-10-30,4.9950,4.9950,-1.56%,开放申购,开放赎回,-1.47%
2020-10-29,5.0740,5.0740,1.02%,开放申购,开放赎回,0.11%
2020-10-28,5.0230,5.0230,1.05%,开放申购,开放赎回,0.46%
2020-10-27,4.9710,4.9710,0.73%,开放申购,开放赎回,0.10%
2020-10-26,4.9350,4.9350,1.94%,开放申购,开放赎回,-0.82%
2020-10-23,4.8410,4.8410,-1.98%,开放申购,开放赎回,-1.04%
2020-10-22,4.9390,4.9390,-0.90%,开放申购,开放赎回,-0.38%
2020-10-21,4.9840,4.9840,-1.83%,开放申购,开放赎回,-0.09%
2020-10-20,5.0770,5.0770,1.52%,开放申购,开放赎回,0.47%
2020-10-19,5.0010,5.0010,-1.19%,开放申购,开放赎回,-0.71%
2020-10-16,5.0610,5.0610,-1.40%,开放申购,开放赎回,0.13%
